,FECHA,SEMANA,TURNO,HORA DE INICIO,RESPONSABLE,OPERADORES,NUMERO DE PEDIDO,SELL.,NOMBRE DEL PEDIDO,TIPO DE BOLSA,MEDIDA,CALIBRE,GPM (Golpes por minuto),TEMPERATURA DE SELLADO (INFERIOR),TEMPERATURA DE SELLADO (SUPERIOR),PESO/BULTO,KG/DE BOBINA,N° DE BULTOS,PROMEDIO,MILLARES,SERIALIZADO INICIO,SERIALIZADO FIN,PESO DE TROQUEL,MERMA EXTRUSION,CAUSAS EXTRUSION,MER IMPRESIÓN,CAUSAS IMPRESIÓN,IMPRESIÓN  MERMA POR PROCESO,MERMA SELLADO,CAUSAS SELLADO,BOLSA DE 2A,ORIGEN,CUARENTENA,BASURA,MUESTRAS,HORA FINAL,HORAS DE TRABAJO,year,month,day
1032,2019-03-30,13,3.0,11:00:00 p. m.,RESPONSABLE2,OPERADORES4,130319A,SEL005,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,99.7,53.0,28.0,3.56,7.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.57,CAUSASSELLADO1,0.0,,,0.07,0.07,6:00:00,7.0,2019,3,30
1033,2019-03-30,13,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES13,SAP-1879,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180.0,,,,272.56,267.0,18.0,15.14,18.0,,,0.0,0.0,CAUSASEXTRUSION1,7.9,CAUSASIMPRESIÓN1,,0.79,CAUSASSELLADO5,0.0,,,0.72,0.14,5:50:00,7.8,2019,3,30
1034,2019-03-30,13,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,157.95,221.0,7.0,22.56,10.5,,,0.0,0.0,CAUSASEXTRUSION1,1.2,CAUSASIMPRESIÓN1,,0.74,CAUSASSELLADO1,0.0,,,0.19,0.12,5:45:00,7.8,2019,3,30
1035,2019-03-30,13,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES12,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X32+2.5+5,140.0,,,,171.89,195.0,8.0,21.49,32.0,,,0.0,0.0,CAUSASEXTRUSION1,1.0,CAUSASIMPRESIÓN1,,0.65,CAUSASSELLADO2,0.0,,,0.26,0.04,6:00:00,8.0,2019,3,30
1036,2019-04-01,14,1.0,7:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-1903B,SEL008,POSI-003,TIPODEBOLSA4,20X25,90.0,,,,44.52,21.0,2.0,22.26,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,1.31,CAUSASSELLADO1,0.0,,,0.0,0,11:40:00,4.7,2019,4,1
1037,2019-04-01,14,1.0,12:00:00 p. m.,RESPONSABLE1,OPERADORES32,SAP-1926,SEL008,FAUN-004,TIPODEBOLSA4,20X30,60.0,,,,32.0,131.0,2.0,16,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.24,CAUSASSELLADO1,0.0,,,0.02,0,13:30:00,1.5,2019,4,1
1038,2019-04-01,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES22,130319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,121.93,123.0,61.0,2,15.25,,,0.0,3.0,CAUSASEXTRUSION5,,CAUSASIMPRESIÓN4,,1.31,CAUSASSELLADO1,0.0,,,0.0,0,14:00:00,8.0,2019,4,1
1039,2019-04-01,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES12,130319A,SEL005,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,119.34,209.0,32.0,3.73,8.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.0,CAUSASSELLADO2,0.0,,,0.2,0,14:00:00,8.0,2019,4,1
1040,2019-04-01,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-1879,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180.0,,,,55.05,27.0,3.0,18.35,3.625,,,0.0,0.0,CAUSASEXTRUSION1,5.0,CAUSASIMPRESIÓN1,,0.85,CAUSASSELLADO1,0.0,,,0.0,0,8:00:00,2.0,2019,4,1
1041,2019-04-01,14,1.0,8:10:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-1896,SEL010,CRIS-001,TIPODEBOLSA2,25.5X45,170.0,,,,225.0,257.0,9.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,1.08,CAUSASIMPRESIÓN7,,1.0,CAUSASSELLADO1,0.0,,,0.42,0.08,14:00:00,5.8,2019,4,1
1042,2019-04-01,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X559+5,180.0,,,,133.84,139.0,6.0,22.31,9.5,,36000,0.0,0.0,CAUSASEXTRUSION1,0.7,CAUSASIMPRESIÓN7,,1.03,CAUSASSELLADO1,0.0,,,0.1,0.13,14:00:00,8.0,2019,4,1
1043,2019-04-01,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.X32+2.5+5,140.0,,,,151.92,115.0,7.0,21.7,28.0,,,0.0,0.0,CAUSASEXTRUSION1,2.3,CAUSASIMPRESIÓN7,,0.28,CAUSASSELLADO1,0.0,,,0.2,0.04,14:00:00,8.0,2019,4,1
1044,2019-04-01,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,130319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,40.77,52.0,22.0,1.85,5.5,,,0.0,8.99,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,1.4,CAUSASSELLADO1,0.0,,,0.14,0,22:00:00,8.0,2019,4,1
1045,2019-04-01,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES4,130319A,SEL005,CHED.002,TIPODEBOLSA7,60X85,55.0,,,,124.75,0.0,32.0,3.9,8.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.55,CAUSASSELLADO1,0.0,,,0.0,0.08,22:00:00,8.0,2019,4,1
1046,2019-04-01,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES19,SAP-1926,SEL008,FAUN-004,TIPODEBOLSA4,20X30,60.0,,,,32.0,0.0,2.0,16,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.02,CAUSASSELLADO1,0.0,,,0.0,0,15:45:00,1.8,2019,4,1
1047,2019-04-01,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-1896,SEL010,CRIS-001,TIPODEBOLSA2,25X45,170.0,,,,73.71,53.0,2.0,36.86,0.0,,,0.0,0.0,CAUSASEXTRUSION1,1.0,CAUSASIMPRESIÓN1,,0.23,CAUSASSELLADO1,0.0,,,0.15,0,16:30:00,2.5,2019,4,1
1048,2019-04-01,14,2.0,5:00:00 p. m.,RESPONSABLE2,OPERADORES15,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,85.19,168.0,22.0,3.87,5.5,,,0.0,0.32,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,1.0,CAUSASSELLADO1,0.0,,,0.07,0,21:30:00,4.5,2019,4,1
1049,2019-04-01,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,155.58,149.0,7.0,22.23,10.5,36001,46500,0.0,0.0,CAUSASEXTRUSION1,1.83,CAUSASIMPRESIÓN1,,0.09,CAUSASSELLADO1,0.0,,,0.04,0.12,22:00:00,8.0,2019,4,1
1050,2019-04-01,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X32+2.5+5,140.0,,,,149.52,179.0,7.0,21.36,28.0,,,0.0,0.0,CAUSASEXTRUSION1,4.05,CAUSASIMPRESIÓN1,,0.05,CAUSASSELLADO1,0.0,,,0.25,0.04,21:50:00,7.8,2019,4,1
1051,2019-04-01,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES6,130319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,94.79,118.0,47.0,2.02,11.75,,,0.0,4.0,CAUSASEXTRUSION6,0.0,CAUSASIMPRESIÓN4,,1.35,CAUSASSELLADO1,0.0,,,0.08,0,6:00:00,8.0,2019,4,1
1052,2019-04-01,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES13,130319A,SEL005,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,123.33,120.0,32.0,,8.0,,,0.0,0.2,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,0.95,CAUSASSELLADO1,0.0,,,0.0,0,6:00:00,8.0,2019,4,1
1053,2019-04-01,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES7,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,134.79,145.0,36.0,3.74,9.0,,,0.0,,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.94,CAUSASSELLADO1,,,,0.06,0,6:00:00,8.0,2019,4,1
1054,2019-04-01,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES5,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,156.6,143.0,7.0,22.37,10.5,46501,57000,0.0,0.0,CAUSASEXTRUSION1,4.18,CAUSASIMPRESIÓN1,,1.08,CAUSASSELLADO1,0.0,,,0.2,0.12,6:00:00,8.0,2019,4,1
1055,2019-04-01,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES8,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5+32+2.5+5,140.0,,,,143.73,95.0,7.0,20.53,28.0,,,0.0,0.0,CAUSASEXTRUSION1,2.25,CAUSASIMPRESIÓN1,,1.0,CAUSASSELLADO1,0.0,,,0.4,0.06,6:00:00,8.0,2019,4,1
1056,2019-04-02,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,130319B,SEL003,CHED-002,TIPODEBOLSA7,50X60,50.0,,,,72.08,86.0,39.0,1.85,7.25,,,0.0,4.8,CAUSASEXTRUSION2,0.0,CAUSASIMPRESIÓN4,,2.58,CAUSASSELLADO1,0.0,,,0.0,0,14:00:00,8.0,2019,4,2
1057,2019-04-02,14,1.0,6:10:00 a. m.,RESPONSABLE1,OPERADORES12,250319,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,,,,166.61,210.0,30.0,5.55,7.5,,,0.0,1.8,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,2.3,CAUSASSELLADO1,0.0,,,0.3,0,14:00:00,7.8,2019,4,2
1058,2019-04-02,14,1.0,8:00:00 a. m.,RESPONSABLE1,OPERADORES22,SAP-1915A,SEL008,CAST-003,TIPODEBOLSA5,30X45,150.0,,,,175.0,224.0,7.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,3.84,CAUSASIMPRESIÓN1,,1.29,CAUSASSELLADO1,0.0,,,0.6,0,14:00:00,6.0,2019,4,2
1059,2019-04-02,14,1.0,10:00:00 a. m.,RESPONSABLE1,OPERADORES22,SAP-1918,SEL009,SALA-001,TIPODEBOLSA1,29+17X57,60.0,,,,217.5,250.0,10.0,21.75,30.0,,,31.65,0.0,CAUSASEXTRUSION1,1.83,CAUSASIMPRESIÓN1,,0.0,CAUSASSELLADO2,1.75,,,0.06,0,12:20:00,2.3,2019,4,2
1060,2019-04-02,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,182.87,167.0,53.0,3.45,13.25,,,0.0,1.74,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,1.0,CAUSASSELLADO1,0.0,,,0.0,0,14:00:00,8.0,2019,4,2
1061,2019-04-02,14,1.0,6:30:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,132.87,108.0,6.0,22.15,9.0,57001,66000,0.0,0.0,CAUSASEXTRUSION1,2.9,CAUSASIMPRESIÓN7,,1.4,CAUSASSELLADO1,0.0,,,0.1,0.15,13:45:00,7.3,2019,4,2
1062,2019-04-02,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X32+2.5+5,140.0,,,,145.88,158.0,7.0,20.84,28.0,,,0.0,0.0,CAUSASEXTRUSION1,1.2,CAUSASIMPRESIÓN7,,0.18,CAUSASSELLADO1,0.0,,,0.3,0.04,14:00:00,8.0,2019,4,2
1063,2019-04-02,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,130319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,53.09,22.0,29.0,1.83,7.25,,,0.0,1.43,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,1.0,CAUSASSELLADO1,0.0,,,0.0,0,22:00:00,8.0,2019,4,2
1064,2019-04-02,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES4,250319,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,,,,199.95,235.0,34.0,5.88,8.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.82,CAUSASSELLADO1,0.0,,,0.1,0.11,22:00:00,8.0,2019,4,2
1065,2019-04-02,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES35,SAP-1915A,SEL008,CAST-003,TIPODEBOLSA5,30X45,150.0,,,,200.0,185.0,8.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,5.0,CAUSASIMPRESIÓN1,,1.9,CAUSASSELLADO1,0.0,,,0.37,0,22:00:00,8.0,2019,4,2
1066,2019-04-02,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES15,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,153.46,145.0,47.0,3.27,11.75,,,0.0,2.0,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,1.69,CAUSASSELLADO1,0.0,,,0.08,0,21:40:00,7.7,2019,4,2
1067,2019-04-02,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,154.69,180.0,7.0,22.1,10.5,66001,76500,0.0,0.0,CAUSASEXTRUSION1,0.98,CAUSASIMPRESIÓN1,,0.0,CAUSASSELLADO2,0.0,,,0.04,0.12,22:00:00,8.0,2019,4,2
1068,2019-04-02,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X32+2.5+5,140.0,,,,122.1,148.0,6.0,20.35,24.0,,,0.0,0.0,CAUSASEXTRUSION1,2.69,CAUSASIMPRESIÓN1,,1.3,CAUSASSELLADO1,0.0,,,0.3,0.04,21:50:00,7.8,2019,4,2
1069,2019-04-02,14,3.0,10:00:00 p. m.,RESPONSABLE7,OPERADORES6,130319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,41.62,37.0,19.0,2.19,4.75,,,0.0,2.0,CAUSASEXTRUSION6,0.0,CAUSASIMPRESIÓN4,,1.0,CAUSASSELLADO1,0.0,,,0.0,0,3:00:00,5.0,2019,4,2
1070,2019-04-02,14,3.0,3:00:00 a. m.,RESPONSABLE7,OPERADORES6,250319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,51.68,116.0,26.0,1.99,6.5,,,0.0,2.0,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,0.5,CAUSASSELLADO1,0.0,,,0.0,0,6:00:00,3.0,2019,4,2
1071,2019-04-02,14,3.0,10:00:00 p. m.,RESPONSABLE7,OPERADORES13,250319,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,,,,195.33,160.0,35.0,5.58,8.75,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,1.24,CAUSASSELLADO1,0.0,,,0.08,0,6:00:00,8.0,2019,4,2
1072,2019-04-02,14,3.0,10:00:00 p. m.,RESPONSABLE7,OPERADORES7,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,211.88,165.0,62.0,3.42,15.5,,,0.0,1.0,CAUSASEXTRUSION6,0.0,CAUSASIMPRESIÓN4,,0.42,CAUSASSELLADO1,0.0,,,0.11,0,6:00:00,8.0,2019,4,2
1073,2019-04-02,14,3.0,10:00:00 p. m.,RESPONSABLE7,OPERADORES5,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,155.76,135.0,7.0,22.25,10.5,76501,87000,0.0,0.0,CAUSASEXTRUSION1,1.0,CAUSASIMPRESIÓN1,,0.35,CAUSASSELLADO1,0.0,,,0.24,0.11,6:00:00,8.0,2019,4,2
1074,2019-04-02,14,3.0,10:00:00 p. m.,RESPONSABLE7,OPERADORES8,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X35+2.5+5,140.0,,,,140.22,114.0,7.0,20.03,28.0,,,0.0,0.0,CAUSASEXTRUSION1,3.0,CAUSASIMPRESIÓN1,,0.22,CAUSASSELLADO1,0.0,,,0.5,0.06,6:00:00,8.0,2019,4,2
1075,2019-04-03,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES18,SAP-1882C,SEL009,DAUZ-003,TIPODEBOLSA1,40+24X60,,,,,164.9,199.0,7.0,23.56,0.0,,,22.41,2.77,CAUSASEXTRUSION1,3.61,CAUSASIMPRESIÓN1,,2.45,CAUSASSELLADO1,0.0,,,0.1,0.3,14:00:00,8.0,2019,4,3
1076,2019-04-03,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES12,250319,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,,,,193.49,192.0,34.0,5.69,8.5,,,0.0,0.5,CAUSASEXTRUSION2,0.0,CAUSASIMPRESIÓN4,,1.9,CAUSASSELLADO1,0.0,,,0.1,0.18,14:00:00,8.0,2019,4,3
1077,2019-04-03,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES15,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,168.68,191.0,50.0,3.37,12.5,,,0.0,0.35,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,0.3,CAUSASSELLADO1,0.0,,,0.17,0,14:00:00,8.0,2019,4,3
1078,2019-04-03,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES36,250319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,56.34,111.0,29.0,1.94,7.25,,,0.0,8.29,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,0.0,CAUSASSELLADO2,0.0,,,0.0,0,14:00:00,8.0,2019,4,3
1079,2019-04-03,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-1915A,SEL008,CAST-003,TIPODEBOLSA5,30X45,150.0,,,,150.0,203.0,6.0,25,0.0,,,0.0,5.0,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,,11.16,CAUSASSELLADO1,0.0,,,0.0,0,14:00:00,8.0,2019,4,3
1080,2019-04-03,14,1.0,6:30:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,131.67,181.0,6.0,21.95,9.0,87001,96000,0.0,0.0,CAUSASEXTRUSION1,1.3,CAUSASIMPRESIÓN1,,0.88,CAUSASSELLADO1,0.0,,,0.1,0.14,14:00:00,7.5,2019,4,3
1081,2019-04-03,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X32+2.5+5,140.0,,,,120.89,131.0,6.0,20.15,24.0,,,0.0,0.0,CAUSASEXTRUSION1,1.4,CAUSASIMPRESIÓN1,,0.3,CAUSASSELLADO1,0.0,,,0.1,0.04,14:00:00,8.0,2019,4,3
1082,2019-04-03,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES4,250319,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,,,,184.35,175.0,32.0,5.76,8.0,,,0.0,1.39,CAUSASEXTRUSION6,0.0,CAUSASIMPRESIÓN4,,1.0,CAUSASSELLADO1,0.0,,,0.1,0.12,22:00:00,8.0,2019,4,3
1083,2019-04-03,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES30,SAP-1915A,SEL008,CAST-003,TIPODEBOLSA5,30X45,150.0,,,,200.0,211.0,8.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,3.8,CAUSASIMPRESIÓN1,,0.3,CAUSASSELLADO1,0.0,,,0.45,0,22:00:00,8.0,2019,4,3
1084,2019-04-03,14,2.0,2:30:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-1945,SEL009,COME-007,TIPODEBOLSA1,29+17X57,,,,,270.93,316.0,11.0,24.63,34.35,,,38.11,0.0,CAUSASEXTRUSION1,2.07,CAUSASIMPRESIÓN1,,0.72,CAUSASSELLADO1,2.58,IMPRESIÓN,,0.65,0.07,18:30:00,4.0,2019,4,3
1085,2019-04-03,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,85.73,73.0,26.0,3.3,6.5,,,0.0,2.0,CAUSASEXTRUSION6,0.0,CAUSASIMPRESIÓN4,,1.35,CAUSASSELLADO1,0.0,,,0.17,0.08,22:00:00,8.0,2019,4,3
1086,2019-04-03,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,153.73,130.0,7.0,21.96,10.5,96001,106500,0.0,0.0,CAUSASEXTRUSION1,1.66,CAUSASIMPRESIÓN1,,0.0,CAUSASSELLADO2,0.0,,,0.05,0.11,22:00:00,8.0,2019,4,3
1087,2019-04-03,14,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES1,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X32+2.5+5,140.0,,,,121.07,76.0,6.0,20.18,24.0,,,0.0,0.0,CAUSASEXTRUSION1,3.0,CAUSASIMPRESIÓN1,,0.48,CAUSASSELLADO1,0.0,,,0.1,0.05,22:00:00,8.0,2019,4,3
1088,2019-04-03,14,3.0,3:00:00 a. m.,RESPONSABLE6,OPERADORES16,250319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,58.38,0.0,30.0,1.95,7.5,,,0.0,0.63,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.0,CAUSASSELLADO2,0.0,,,0.0,0,5:10:00,2.2,2019,4,3
1089,2019-04-03,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES13,250319,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,,,,176.0,158.0,30.0,5.87,7.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.52,CAUSASSELLADO1,0.0,,,0.24,0.14,5:50:00,7.8,2019,4,3
1090,2019-04-03,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES6,SAP-1915A,SEL008,CAST-003,TIPODEBOLSA5,30X45,150.0,,,,225.0,215.0,9.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,9.22,CAUSASIMPRESIÓN1,,2.98,CAUSASSELLADO1,0.0,,,0.68,0.06,6:00:00,8.0,2019,4,3
1091,2019-04-03,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES7,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,39.39,53.0,11.0,3.58,2.75,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.26,CAUSASSELLADO1,0.0,,,0.02,0,0:00:00,2.0,2019,4,3
1092,2019-04-03,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES5,SAP-1932,SEL011,YUPI-001,TIPODEBOLSA2,28X59+5,180.0,,,,153.39,169.0,7.0,21.91,10.5,106501,117000,0.0,0.0,CAUSASEXTRUSION1,1.39,CAUSASIMPRESIÓN6,,1.0,CAUSASSELLADO1,0.0,,,0.04,0.09,6:00:00,8.0,2019,4,3
1093,2019-04-03,14,3.0,10:00:00 p. m.,RESPONSABLE6,OPERADORES8,SAP-1920,SEL012,TEPU-001,TIPODEBOLSA2,20.5X32+2.5+5,140.0,,,,143.37,186.0,7.0,20.48,28.0,,,0.0,0.0,CAUSASEXTRUSION1,2.51,CAUSASIMPRESIÓN6,,0.43,CAUSASSELLADO1,0.0,,,0.3,0.03,6:00:00,8.0,2019,4,3
1094,2019-04-03,14,3.0,12:00:00 a. m.,RESPONSABLE6,OPERADORES7,250319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,167.97,277.0,45.0,3.73,11.25,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.36,CAUSASSELLADO1,0.0,,,0.16,0,6:00:00,6.0,2019,4,3
1095,2019-04-04,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES22,250319B,SEL003,CHED-001,TIPODEBOLSA7,50X60,50.0,,,,166.02,167.0,84.0,1.98,21.0,,,0.0,0.7,CAUSASEXTRUSION2,0.0,CAUSASIMPRESIÓN4,,1.84,CAUSASSELLADO1,0.0,,,0.09,0.06,14:00:00,8.0,2019,4,4
1096,2019-04-04,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES15,250319,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,,,,173.3,174.0,30.0,,7.5,,,0.0,0.6,CAUSASEXTRUSION2,0.0,CAUSASIMPRESIÓN4,,0.6,CAUSASSELLADO1,0.0,,,0.46,0.19,14:00:00,8.0,2019,4,4
1097,2019-04-04,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,130319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,38.89,38.0,11.0,3.54,2.75,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.0,CAUSASSELLADO2,0.0,,,0.0,0,8:00:00,2.0,2019,4,4
1098,2019-04-04,14,1.0,8:10:00 a. m.,RESPONSABLE1,OPERADORES1,250319A,SEL010,CHED-002,TIPODEBOLSA7,60X85,55.0,,,,204.59,203.0,54.0,3.79,13.5,,,0.0,1.0,CAUSASEXTRUSION6,0.0,CAUSASIMPRESIÓN4,,0.78,CAUSASSELLADO1,0.0,,,0.13,0,14:00:00,5.8,2019,4,4
1099,2019-04-04,14,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-1915A,SEL008,CAST-003,TIPODEBOLSA5,30X45,150.0,,,,79.97,51.0,3.0,26.66,0.0,,,0.0,0.0,CAUSASEXTRUSION1,5.2,CAUSASIMPRESIÓN2,,0.0,CAUSASSELLADO2,0.0,,,0.0,0,9:00:00,3.0,2019,4,4
